LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),MBPP+ pass@1
llama-2-7b.Q3_K_L,Mbpp/388,46.96340203285217,1056.658918261528,252.74522204524146,-333.37726670160004,22.5,5.794056415557861,27.43268692019092,5.938933742884255e-05,1.2645876333085515e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/389,19.54566192626953,439.767780303955,113.22738862983762,286.64222931359996,22.5,5.794056415557861,3.978397064536874,5.1090303055079465e-05,2.6138947479907894e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/390,23.31090998649597,524.4860172271729,125.47425063619619,-180.37614430079998,22.5,5.794056415557861,29.524287767338304,2.8573280838542067e-05,1.2257471224887656e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/391,87.06225085258484,1958.869868516922,475.55902065428467,43.214034571199996,22.5,5.794056415557861,30.173020218720666,0.00015075975427070707,1.731631709430254e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/392,52.00672745704651,1170.1312726736066,282.10271216022227,-184.09714727759996,22.5,5.794056415557861,29.312818785962005,7.716366074366794e-05,1.4837245971186918e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/394,21.132179021835327,475.46517133712763,112.80958234568912,-100.515080412,22.5,5.794056415557861,29.300155558541892,2.9679227696942283e-05,1.4044565714816021e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/395,16.655176162719727,374.7362494468689,179.58583028940006,-206.7961654368,22.5,5.794056415557861,0.0,2.1146276140289326e-05,1.2696519048307815e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/397,45.20317530632019,1017.0504105091095,252.2346139718234,264.655211724,22.5,5.794056415557861,3.3895984886194546,9.333728071149978e-05,2.064839031306936e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/398,9.210330963134766,207.22915828227997,53.357011687727315,39.35803148640002,22.5,5.794056415557861,4.273748940473012,1.825102143378622e-05,1.9815814987363306e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/404,15.874231338500977,357.1655005216599,82.5776813615521,-397.9773183815999,22.5,5.794056415557861,27.923254518292598,2.541371582671841e-06,1.6009415060671693e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/405,31.57405972480774,710.407492518425,173.42835372886736,-70.40305632239998,22.5,5.794056415557861,24.024208120918882,4.94958035920604e-05,1.5676097411436626e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/406,19.829976320266724,446.1642211675643,114.87452334527201,289.4072315256,22.5,5.794056415557861,3.7588271862932707,5.1747983996985446e-05,2.6095837514489482e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/409,45.77259922027588,1029.8706722259521,246.025764128849,-373.2882986304,22.5,5.794056415557861,23.22701214471804,5.492195010915089e-05,1.1998870731558134e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/410,54.248626470565796,1220.573678612709,294.68938323990835,-71.7410573928,22.5,5.794056415557861,45.609907068774525,8.783550712303786e-05,1.6191286828376315e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/412,37.17448401451111,836.4100974798203,205.77754565239232,92.2940738352,22.5,5.794056415557861,29.826336310646756,6.903100654079518e-05,1.8569459232803025e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/413,26.966114282608032,606.7276042699815,146.5819063329416,56.43004514400007,22.5,5.794056415557861,29.276682693705126,4.9271077473619645e-05,1.8271478403322404e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/414,30.21442174911499,679.8098230361937,165.43390761339353,9.934007947199968,22.5,5.794056415557861,3.1611368742837525,5.2035902548011675e-05,1.722220699111538e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/415,15.116898775100708,340.12549102306366,78.05718891064612,-349.82927986320004,22.5,5.794056415557861,25.966575964694623,4.159171484901491e-06,2.751339111797276e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/418,25.66499972343445,577.4533957242966,139.17504049496904,-73.86505909200004,22.5,5.794056415557861,40.1703292401237,3.911090168051636e-05,1.5239003351636353e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/419,47.657957315444946,1072.285087108612,266.4182897541302,268.6992149592,22.5,5.794056415557861,3.996425478918367,9.780732220732553e-05,2.0522768435068495e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/420,42.096511363983154,947.1568715572356,224.97078576624406,-352.9412823528,22.5,5.794056415557861,32.000888021852,4.984589805457009e-05,1.1840861971573525e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/421,11.361623287200928,255.63310682773587,65.82172630536603,266.8242134592,22.5,5.794056415557861,23.486908008905516,3.579563610921764e-05,3.1505741041020137e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/422,15.517307996749878,349.13622200489044,80.50539540128887,-350.7512806008,22.5,5.794056415557861,25.24330844646863,4.800323596730212e-06,3.0935285925468814e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/424,29.77620840072632,669.9548345804214,162.87896642518285,-72.23505778799998,22.5,5.794056415557861,26.598799086496662,4.628095458279052e-05,1.5542930772093068e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/425,28.35104203224182,637.8890472650529,154.81463474250575,-79.75106380080001,22.5,5.794056415557861,30.92401796297995,4.3381780521123635e-05,1.530165292400481e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/426,27.562416076660156,620.1463097333908,150.168827620146,-72.30605784480002,22.5,5.794056415557861,31.98017261115995,4.247249524822982e-05,1.5409569005162618e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/427,26.790992975234985,602.7885389328003,145.80965631053274,-73.1120584896,22.5,5.794056415557861,34.958451078066105,4.110201797619874e-05,1.5341729966557252e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/428,16.93500590324402,381.0282611846923,98.10096082833138,296.7262373808,22.5,5.794056415557861,4.57635221993693,4.7209296096276466e-05,2.7876752075553275e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/429,24.288823127746582,546.4892345666885,131.01265351813845,-152.98612238879997,22.5,5.794056415557861,30.202293711973905,3.191576445083662e-05,1.3140103282475354e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/430,18.575008392333984,417.9287248849869,98.04185164598186,-250.98720078960002,22.5,5.794056415557861,28.37343837422224,1.6123723168409455e-05,8.680331565860186e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/432,41.264892578125,928.4464359283447,229.50697380549877,161.39212911360002,22.5,5.794056415557861,30.0109544667681,8.027961064476362e-05,1.945470001958051e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/433,15.722487449645996,353.7511503696441,81.46937279586041,-335.55126844079996,22.5,5.794056415557861,23.863651607186583,6.0646803486696405e-06,3.857328789794131e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/435,19.005502223968506,427.61412262916565,110.09816324209226,289.485231588,22.5,5.794056415557861,3.8172457988579462,5.033336049777856e-05,2.6483572969885213e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/436,24.071497678756714,541.5991866588591,129.97496128590922,-155.18312414639996,22.5,5.794056415557861,29.01372793185629,3.142138970447334e-05,1.3053358841150529e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/437,13.41698670387268,301.87874615192413,68.20180300180243,-291.6082332864,22.5,5.794056415557861,24.772755296899632,4.774887835468191e-06,3.558837718822489e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/439,9.958481550216675,224.0624928474426,57.69136595415399,264.2172113736,22.5,5.794056415557861,26.534945781579278,3.322127800974648e-05,3.3359782655844415e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/440,70.96091985702515,1596.5971040725708,382.5146059353315,-349.9222799376,22.5,5.794056415557861,36.21278608340539,9.913300895144165e-05,1.3970085104756074e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/441,14.734162330627441,331.51530504226685,85.36170188578423,273.7662190128,22.5,5.794056415557861,18.581739904492007,4.202429738111701e-05,2.8521673942577937e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/445,35.77169227600098,804.8482596874236,197.70899928567607,16.495013196000013,22.5,5.794056415557861,4.797478914985301,6.20073492709605e-05,1.7334195092738423e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/446,27.441383123397827,617.4221295118332,149.45398626351763,-60.765048612000044,22.5,5.794056415557861,29.874806929192733,4.296548544314818e-05,1.5657186538281218e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/447,42.85826396942139,964.2962944507598,229.1428007916936,-338.19327055440004,22.5,5.794056415557861,30.670710240552655,5.204004545427561e-05,1.2142359637199785e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/448,35.81253218650818,805.768107175827,197.91245069043134,48.7810390248,22.5,5.794056415557861,29.17707601277365,6.404024171771583e-05,1.7882075856630436e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/450,53.555134534835815,1204.969149827957,291.07659365597635,2.5010020007999927,22.5,5.794056415557861,29.540580569887304,9.118365562185203e-05,1.702612763721845e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/451,24.981282949447632,562.0694839954376,135.15120386943306,-26.247020997599954,22.5,5.794056415557861,30.204813582634003,4.082744295785451e-05,1.6343213052937803e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/453,49.96304178237915,1124.1492837667465,270.27659469856644,-230.11418409119997,22.5,5.794056415557861,29.293079292745393,7.084610266325906e-05,1.417970166264875e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/454,48.72234797477722,1096.2305402755737,262.65717672216135,-109.93508794800002,22.5,5.794056415557861,29.458477425898995,7.599633895867544e-05,1.559784002979855e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/455,20.24588131904602,455.5244064331055,117.28547180798353,241.44019315199995,22.5,5.794056415557861,3.8062404417961604,4.9545533580241745e-05,2.4471907544786653e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/456,24.74987530708313,556.8623131513594,133.88432593255868,-141.91911353519998,22.5,5.794056415557861,29.900255800139348,3.3395087765006486e-05,1.3493032732754495e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/457,34.55665612220764,777.5102090835571,190.63805384991667,30.654024523200007,22.5,5.794056415557861,3.9263245037981274,6.0775177076179654e-05,1.7587111687326374e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/458,13.661310195922852,307.37499475479126,69.65625026463908,-357.49128599280004,22.5,5.794056415557861,29.73553425462531,1.1889685124056802e-06,8.703180700490366e-08,0.042
llama-2-7b.Q3_K_L,Mbpp/459,112.01175594329834,2520.223883986473,619.9770521162861,293.00423440320003,22.5,5.794056415557861,4.289097962327224,0.00020890385894856717,1.8650172670654028e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/460,15.368234872817993,345.78169584274286,79.53696295721682,-377.14630171680005,22.5,5.794056415557861,27.473357306460425,2.931194260038158e-06,1.907307042282781e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/462,28.550574779510498,642.3800843954086,155.86048696772707,-71.61505729199999,22.5,5.794056415557861,29.158674169346323,4.421374964828458e-05,1.548611542490376e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/463,26.46581530570984,595.4725134372711,143.8687646102045,-73.32105865679998,22.5,5.794056415557861,36.40299658155161,4.052603531060713e-05,1.53125965863836e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/465,20.550353527069092,462.3740118741989,119.04985928203917,304.0962432768,22.5,5.794056415557861,4.313001258256053,5.388217711858341e-05,2.6219586464831063e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/468,31.718303442001343,713.6475151777267,174.19089243407043,-49.662039729600025,22.5,5.794056415557861,3.8983898561192696,5.10014021982497e-05,1.607948618421807e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/470,43.04968237876892,968.6042708158493,230.1784250521082,-347.3632778904,22.5,5.794056415557861,29.942485228394858,5.1807216046177185e-05,1.203428531489637e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/471,27.73970317840576,624.1348510980606,151.15366569766547,-72.60505808400002,22.5,5.794056415557861,31.880871820680667,4.2756922133661044e-05,1.5413619193642123e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/472,25.149166345596313,565.8451330661774,135.9603734741521,-71.18905695119999,22.5,5.794056415557861,40.637877301723265,3.8371784758846545e-05,1.5257676628937463e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/473,28.69005537033081,645.5192345380783,156.7711529606479,-71.80005743999999,22.5,5.794056415557861,28.58635819418097,4.4448916186209485e-05,1.5492795539242965e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/474,26.395493507385254,593.8912975788116,143.37252182663315,-71.57305725839997,22.5,5.794056415557861,35.538550290162284,4.0505988477943506e-05,1.5345796988645144e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/475,28.27503800392151,636.1793804168701,154.29599376587976,-72.8480582784,22.5,5.794056415557861,30.35075716573855,4.366622678633209e-05,1.5443383941792033e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/476,10.869431734085083,244.55888807773587,62.96982187803179,262.7772102216,22.5,5.794056415557861,24.178220720084656,3.4702006314614705e-05,3.192623787846595e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/477,65.417649269104,1471.8714880943296,359.7925660079759,8.72100697680002,22.5,5.794056415557861,3.808179601403991,0.00011198385244015593,1.711829356317831e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/478,29.38928484916687,661.249650120735,160.8002044115682,-26.5370212296,22.5,5.794056415557861,26.12469780477213,4.84054090759603e-05,1.647042768287453e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/479,29.87207555770874,672.1124947071075,163.49506454513016,-17.341013872799987,22.5,5.794056415557861,24.76286433824362,4.9789928212500535e-05,1.6667716348103514e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/554,14.5601327419281,327.59743452072144,74.9193407573249,-336.6192692952,22.5,5.794056415557861,26.032561006252806,4.009735105016785e-06,2.753913838621916e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/555,42.13952875137329,948.126087784767,234.53342035718185,232.92618634079997,22.5,5.794056415557861,29.412119620824907,8.6135636981536e-05,2.0440579079501193e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/556,16.512890338897705,371.5360575914383,86.16547155608544,-331.2012649608,22.5,5.794056415557861,22.270543320868708,7.697295103026216e-06,4.6613857084089605e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/557,16.653660774230957,374.6998518705368,96.47273624393961,281.7942254352,22.5,5.794056415557861,3.959183397697864,4.581656650236035e-05,2.7511408526619336e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/558,110.61525702476501,2488.803699016571,602.2912971476036,-248.34919867919996,22.5,5.794056415557861,29.055319449385838,0.00017297555421568784,1.5637585525562838e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/559,103.99146604537964,2339.7723019123077,564.3819354537707,-188.25515060399997,22.5,5.794056415557861,26.704635942857504,0.00016525717851458157,1.5891417324808834e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/560,35.31282711029053,794.5242440700531,195.05539083837274,35.44002835200001,22.5,5.794056415557861,29.60347613022928,6.237045341560725e-05,1.7662265674965416e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/562,51.77794551849365,1164.9850952625275,280.72475637054595,-33.89202711359999,22.5,5.794056415557861,28.894422443532836,8.590636942068449e-05,1.6591305151341145e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/563,12.950521230697632,291.38345003128046,75.02775110606933,138.0761104608,22.5,5.794056415557861,10.662691920636913,3.069707196319709e-05,2.3703348626952112e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/564,16.637503385543823,374.338241815567,178.88511800138917,-364.85229188159997,22.5,5.794056415557861,0.0,1.1462013206789884e-05,6.88926273442512e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/565,34.48570394515991,775.915013551712,190.18412782025203,9.17600734079998,22.5,5.794056415557861,28.407399441047236,5.934359643082695e-05,1.720817313899021e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/566,24.28031301498413,546.2970918416977,131.10046150773542,-152.26912181520004,22.5,5.794056415557861,46.312996907100235,3.195304397579677e-05,1.316006262195943e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/567,36.48264813423157,820.8483445644379,201.80488753038958,69.2980554384,22.5,5.794056415557861,28.628217608437534,6.644311260778224e-05,1.8212250482288552e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/568,8.215615510940552,184.84784603118894,47.59324270171942,124.28709942959996,22.5,5.794056415557861,15.130144684766051,2.170621661154498e-05,2.6420682154172498e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/569,50.48221015930176,1135.82927942276,273.38012861015346,-233.28718662959997,22.5,5.794056415557861,28.9453087791462,7.155258065696112e-05,1.4173820922493223e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/572,28.99030041694641,652.2751718759537,158.39862329479865,144.66511573200003,22.5,5.794056415557861,26.61384300777376,5.813051512499462e-05,2.005171187912705e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/573,61.64783430099487,1387.051708102226,337.95814599886927,4.792003833600024,22.5,5.794056415557861,4.2458736153624885,0.00010525507955171355,1.7073605382113957e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/576,42.54737949371338,957.3024827241896,227.6328954149818,-353.07128245679996,22.5,5.794056415557861,30.22263769039649,5.061731270875292e-05,1.1896693359512757e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/577,40.54176354408264,912.1753138303757,225.3289758903169,186.81114944879994,22.5,5.794056415557861,29.617813473324514,8.058201941566524e-05,1.987629850587167e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/578,48.24887490272522,1085.5826264619827,260.1623448576454,-279.4032235224,22.5,5.794056415557861,29.568268388550283,6.488482191117394e-05,1.3447945064416222e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/579,54.14618968963623,1218.2718658447266,294.5796011503409,-123.39909871920003,22.5,5.794056415557861,43.58468051248934,8.454547489664821e-05,1.561429814013866e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/580,37.51884698867798,844.1614401340485,207.68752828835656,100.76708061359996,22.5,5.794056415557861,28.929503640695366,7.013444538596779e-05,1.869312386042465e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/581,12.00462532043457,270.10088324546814,69.54738957600716,116.06009284799998,22.5,5.794056415557861,9.668799984823957,2.7728967951387655e-05,2.309857010213115e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/583,25.228662729263306,567.6349389553069,136.61199042596206,-114.65309172240003,22.5,5.794056415557861,29.47737681445877,3.5875638589080064e-05,1.422019033433234e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/585,21.123467206954956,475.2685385942459,112.73090409939415,-193.590154872,22.5,5.794056415557861,28.78684422175944,2.399903825699826e-05,1.1361315839805178e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/586,114.19023299217224,2569.2387324571614,623.0889021202742,20.685016548000014,22.5,5.794056415557861,29.46250905323188,0.0001955055722963833,1.7121041543875757e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/587,13.38141131401062,301.0777097940445,67.99211314633578,-295.1562361248,22.5,5.794056415557861,25.15144772471085,4.497498036864806e-06,3.361004255325319e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/588,30.346516370773315,682.7856695652008,166.27216282035545,-69.56305565039999,22.5,5.794056415557861,25.681229211463187,4.743074148004616e-05,1.5629715417920797e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/589,15.435242891311646,347.2856050729751,89.41366127030665,272.4142179312,22.5,5.794056415557861,4.282473888560716,4.314817668632724e-05,2.7954323096927062e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/590,20.885251760482788,469.9094367027282,111.19621621476323,-230.76818461439993,22.5,5.794056415557861,29.076479570232177,2.1317353734499194e-05,1.0206893351812015e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/591,18.285064697265625,411.4063650369644,96.15542758805837,-147.98511838799996,22.5,5.794056415557861,29.035018348353198,2.1879541450456267e-05,1.1965799308179733e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/592,17.39803981781006,391.44755959510803,100.78552254514102,248.3441986752,22.5,5.794056415557861,4.1583274211652475,4.5062687526240715e-05,2.5901014136150475e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/593,22.548640489578247,507.3357206583023,121.10846513216175,-204.62716370159998,22.5,5.794056415557861,29.40152318114279,2.578844170545332e-05,1.1436805565893197e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/594,40.833993434906006,918.7495958805085,217.55470730032766,-249.88619990879997,22.5,5.794056415557861,37.346316736049296,5.3936817993347035e-05,1.3208803121185885e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/596,17.110691785812378,384.9818265438079,99.11931054796958,284.47022757599996,22.5,5.794056415557861,3.993368876911415,4.676607309571407e-05,2.733149172524454e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/597,58.50468826293945,1316.3366138935087,319.86856738512165,-38.45303076240002,22.5,5.794056415557861,27.6713146800888,9.722011161861995e-05,1.6617490752481334e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/598,64.42925882339478,1449.6312171220777,354.06859546417246,9.592007673600008,22.5,5.794056415557861,3.8229107507856166,0.00011033528141760582,1.7125027267509433e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/599,62.1075644493103,1397.395185828209,340.58695397991437,-7.583006066400017,22.5,5.794056415557861,4.519271376432759,0.00010529142262320158,1.6953075451724759e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/600,12.48269009590149,280.85617661476135,62.77438541814536,-360.77828862240005,22.5,5.794056415557861,33.29874213636518,-1.0434058201689684e-06,-8.358821793641705e-08,0.042
llama-2-7b.Q3_K_L,Mbpp/602,64.38707780838013,1448.688442111015,353.91791394807444,6.827005461599995,22.5,5.794056415557861,28.722713049489563,0.00011010050170588657,1.7099782355949183e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/603,43.957589626312256,989.0324091911315,244.99389454271113,166.2641330112,22.5,5.794056415557861,26.293620591579792,8.52049502889755e-05,1.938344459132338e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/604,55.483519554138184,1248.3609348535538,302.2662758693914,-69.86405589120001,22.5,5.794056415557861,29.758802418829646,9.010155870982172e-05,1.6239337272377773e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/605,32.67194843292236,735.1062494516372,179.76540677306468,14.116011292799984,22.5,5.794056415557861,4.05663017225378,5.652709320353092e-05,1.7301414796116223e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/606,16.655752658843994,374.7491347789764,176.4557125103439,-353.2502826,22.5,5.794056415557861,0.0,1.2045150349691577e-05,7.231825902082999e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/607,50.44074249267578,1134.8969060182574,282.59993988962117,274.3582194864,22.5,5.794056415557861,3.727652440466604,0.00010294609101105911,2.0409313170996113e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/608,16.651899337768555,374.66027319431305,177.32802777947154,-357.35728588559994,22.5,5.794056415557861,0.0,1.1842918818920031e-05,7.112052852769074e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/610,10.569549083709717,237.81140506267548,61.2309435339223,262.8362102688,22.5,5.794056415557861,24.870317360596452,3.418921776531722e-05,3.2346902875933696e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/611,114.79925322532654,2582.943345308304,626.9169500261959,-107.85108628079998,22.5,5.794056415557861,29.400465927093457,0.0001887512286863445,1.644185161343044e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/612,31.345468759536743,705.2581393718718,171.99495225801218,25.942020753600023,22.5,5.794056415557861,4.329614905522833,5.4957666375816475e-05,1.753289025518108e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/614,42.82666754722595,963.585423231125,229.03385583700913,-352.85728228560004,22.5,5.794056415557861,29.86207276675221,5.109788463366788e-05,1.193132399977679e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/615,22.216490983963013,499.8626571893692,128.70367941173012,304.35624348479996,22.5,5.794056415557861,3.955780318920168,5.6766524982099024e-05,2.5551526126729903e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/616,42.178279876708984,948.9951771497726,225.25144421490108,-385.79630863679995,22.5,5.794056415557861,31.645871031005836,4.7975668431660805e-05,1.1374496203234964e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/618,41.13554525375366,925.5338734388351,228.6904910125454,210.2081681664,22.5,5.794056415557861,29.710887341646384,8.302306654653408e-05,2.0182804441849022e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/619,42.397042989730835,953.9190959930419,226.56972858807387,-330.23226418559994,22.5,5.794056415557861,30.922255083258833,5.173645842342193e-05,1.2202845947523565e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/620,23.155054807662964,520.979785323143,134.14173938340332,307.4942459952,22.5,5.794056415557861,3.8891379317210126,5.8573297894313787e-05,2.529611714627834e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/622,19.145024299621582,430.7525914907455,101.3862289870931,-314.9142519312,22.5,5.794056415557861,29.620588975915556,1.3217692614957448e-05,6.903983201117539e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/623,39.588780879974365,890.7334345579146,219.84158159839205,91.33307306640003,22.5,5.794056415557861,29.803918242178106,7.313377018569488e-05,1.8473357491715272e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/624,13.18237018585205,296.59943997859955,66.89857600523601,-311.8292494632,22.5,5.794056415557861,27.006597479288974,3.1439439757346593e-06,2.3849610740782337e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/626,20.903632879257202,470.3232103586197,121.09666097774878,310.11824809440003,22.5,5.794056415557861,4.611290359141804,5.485684157657448e-05,2.624273105705432e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/628,14.994949340820312,337.38209545612335,77.34218731037686,-398.490318792,22.5,5.794056415557861,29.851989325347617,9.878051418072772e-07,6.587585722068459e-08,0.042
llama-2-7b.Q3_K_L,Mbpp/629,14.642560958862305,329.4542312622071,84.83104539890849,278.39422271520004,22.5,5.794056415557861,19.01410515666684,4.214820066024445e-05,2.8784719270527985e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/630,26.258705139160156,590.8123415708542,142.547598614316,-75.86506069200003,22.5,5.794056415557861,29.345391303085474,4.0007284954893725e-05,1.5235817890818242e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/631,29.549585819244385,664.8557353019714,161.72536278411997,0.3100002480000222,22.5,5.794056415557861,25.2878433963965,5.031471548982715e-05,1.702721513513036e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/632,8.092682600021362,182.08215594291687,46.881269153699805,31.06602485279997,22.5,5.794056415557861,3.8392824805350916,1.5822286416602656e-05,1.9551349285045345e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/633,24.203040838241577,544.5591115951538,130.6661777567832,-161.15912892720002,22.5,5.794056415557861,28.604857379668957,3.127992628875553e-05,1.2923965421457393e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/635,49.66426944732666,1117.4260157346725,268.52766659163024,-206.86516549200002,22.5,5.794056415557861,28.81198105267451,7.174524357725126e-05,1.4446048311119008e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/637,19.57790184020996,440.4951792955398,113.41604236319768,217.08917367119997,22.5,5.794056415557861,3.946750415642763,4.691387488839133e-05,2.3962667333451195e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/638,16.601970434188843,373.5390400886535,86.74708966501487,-386.6863093488,22.5,5.794056415557861,25.827148330447592,4.4784059608743385e-06,2.697514718886529e-07,0.042
